source,title,description,content,url,publishedAt
Freerepublic.com,"Biden, Harris Fail to Call Netanyahu After Assassination Attempt; Trump, Starmer, Johnson Do","President Joe Biden and Vice President Kamala Harris both failed to call Israeli Prime Minister Benjamin Netanyahu after an Iranian-backed assassination attempt by Hezbollah on Saturday when a drone hit his private residence. As Breitbart News reported, Hezbo…","Skip to comments.  Biden, Harris Fail to Call Netanyahu After Assassination Attempt; Trump, Starmer, Johnson DoBreitbart ^   | 10/20/2024   | Joel B Pollack  Posted on 10/20/2024 6:15:10 AM PDT by Ch… [+1704 chars]",https://freerepublic.com/focus/f-news/4272142/posts,
Freerepublic.com,Israeli PM Netanyahu TARGETED by Iran & Hezbollah ASSASSINATION Attempt | Watchman Newscast LIVE (VIDEO REPLAY),Israel says that Iran was behind a drone strike targeting Prime Minister Benjamin Netanyahu’a home on Saturday. Netanyahu said in a statement: “The agents of Iran who tried to assassinate me and my wife today made a bitter mistake.” How will Israel respond to…,Skip to comments.  Israeli PM Netanyahu TARGETED by Iran &amp; Hezbollah ASSASSINATION Attempt | Watchman Newscast LIVE (VIDEO REPLAY)  Erick Stakelbeck on TBN YouTube Channel ^   | Streamed live 14 … [+2115 chars],https://freerepublic.com/focus/f-religion/4272122/posts,
Freerepublic.com,Sanders: Trump will be ‘closer to Netanyahu’ over Gaza if reelected,"Sen. Bernie Sanders (I-Vt.) said Sunday he believes former President Trump will be similar to Israeli Prime Minister Benjamin Netanyahu if he is reelected. “To those people who are saying, ‘well, I can’t support Harris because she disagrees [with] Trump on th…",Skip to comments.  Sanders: Trump will be closer to Netanyahu over Gaza if reelectedBreitbart ^   | 10/20/2024   | LAUREN IRWIN  Posted on 10/20/2024 11:09:38 AM PDT by ChicagoConservative27  Sen. Be… [+2831 chars],https://freerepublic.com/focus/f-news/4272193/posts,
Haaretz,IDF rebuffs Hamas claims 80 killed in northern Gaza strike; Iran: Hezbollah targeted Netanyahu home,"One killed, 10 wounded as over 180 Hezbollah rockets fired at northern Israel ■ Israeli military spokesman shoots down rumors of hostage rescue ■ Lebanese report: Israel strikes in Beirut's Dahiyeh for first time since Wednesday ■ Fire department: Multiple fi…","Here's what you need to know ahead of day 379 of the war:  Sgt. Maj. (res.) Netanel Greenbaum, a 38-year-old from Lod, has died after being wounded in southern Lebanon on October 9. He was a member o… [+1251 chars]",https://www.haaretz.com/israel-news/2024-10-20/ty-article-live/idf-rebuffs-hamas-claims-80-killed-in-gaza-strike-iran-hezbollah-targeted-netanyahu-home/00000192-a773-d049-a3db-bf77954d0000,
Democracy Now!,Will Netanyahu Incite a War with Iran? Leaked U.S. Docs Detail Israel's Attack Plans,"The Biden administration has launched a probe after highly classified U.S. intelligence documents were posted online showing that Israel is taking steps to launch a retaliatory attack against Iran. Meanwhile, a drone hit Benjamin Netanyahu’s seaside home Satu…",This is viewer supported news. Please do your part today.  Donate  The Biden administration has launched a probe after highly classified U.S. intelligence documents were posted online showing that Is… [+559 chars],https://www.democracynow.org/2024/10/21/us_israeli_plans_to_attack_iran,
Slate Magazine,Why Trump’s Phone Call With Netanyahu Is So Alarming,"If the story is true, Trump committed not only an act of diplomatic recklessness but also, quite possibly, a federal crime.","Donald Trump told a crowd of supporters that he spoke with Israeli Prime Minister Benjamin Netanyahu on Saturday, mainly about the Middle East wars. According to Trump, the Israeli leader said he dis… [+7098 chars]",https://slate.com/news-and-politics/2024/10/us-israel-trump-phone-call-netanyahu-gaza-cease-fire-2024-election.html,
Naturalnews.com,"Israeli government under Netanyahu rejects all ceasefire talks, pushes to ANNEX GAZA into Greater Israel","The true intentions of Israeli Prime Minister Benjamin Netanyahu for Gaza are on the table after Israel revealed that it has no plans to agree to a ceasefire, no matter the terms. Israeli defense officials told Haaretz over the weekend that the war will conti…","The true intentions of Israeli Prime Minister Benjamin Netanyahu for Gaza are on the table after Israel revealed that it has no plans to agree to a ceasefire, no matter the terms.  Israeli defense of… [+3464 chars]",https://www.naturalnews.com/2024-10-21-israel-netanyahu-reject-ceasefire-annex-gaza.html,
CounterPunch,Macron v. Netanyahu: a Growing Rift Over Gaza,"It took nearly a year for French President Emmanuel Macron to confront the uncomfortable truth: the path to peace in Gaza cannot be paved with more weapons to Israel. His recent remarks, sharp and unapologetic, reflected the urgency of shifting away from mili…",French President Emmanuel Macron with Israeli President Isaac Herzog. Photograph Source: Kobi Gideon – CC BY-SA 4.0  It took nearly a year for French President Emmanuel Macron to confront the uncomfo… [+5477 chars],https://www.counterpunch.org/2024/10/21/macron-v-netanyahu-a-growing-rift-over-gaza/,
Investing.com,Exclusive-Top UN officials to Netanyahu: Help us ease civilian suffering,Exclusive-Top UN officials to Netanyahu: Help us ease civilian suffering,By Michelle Nichols  NEW YORK (Reuters) - The heads of the United Nations World Food Programme and U.N. children's agency UNICEF have privately appealed to Israeli Prime Minister Benjamin Netanyahu f… [+4722 chars],https://www.investing.com/news/world-news/exclusivetop-un-officials-to-netanyahu-help-us-ease-civilian-suffering-3673820,
Freerepublic.com,BREAKING: Sinwar Eliminated & Attempted Assassination of Netanyahu | TBN Israel (VIDEO),"TBN Israel's Yair Pinto reports on the Israel-Hamas & Hezbollah War. Israelis are celebrating the elimination of Yahya Sinwar, Hamas' overall leader and mastermind behind the October 7th massacre. Prime Minister Netanyahu declares this as the ""beginning of th…","Skip to comments.  BREAKING: Sinwar Eliminated &amp; Attempted Assassination of Netanyahu | TBN Israel (VIDEO)TBN Israel YouTube Channel ^   | Oct 20, 2024 - 1 hour ago (as of this posting)   | TBN I… [+2686 chars]",https://freerepublic.com/focus/f-religion/4272271/posts,
Freerepublic.com,Triple saturation: Hezbollah's new tactic behind attack on Netanyahu residence,"Hezbollah is entering a ""new and advanced phase of confrontation"" with Israel, the Lebanese news agency Nour News, affiliated with the terrorist group, announced Friday. The escalation became evident overnight, particularly after a drone strike targeting the …",Skip to comments.  Triple saturation: Hezbollah's new tactic behind attack on Netanyahu residenceYnet ^   | 10/19/24   | Ron Ben Yeshai  Posted on 10/21/2024 5:25:55 AM PDT by hardspunned  Hezbollah … [+2572 chars],https://freerepublic.com/focus/f-news/4272286/posts,
Freerepublic.com,Israel vows Iran will ‘pay’ for Hezbollah attack on Netanyahu home; Tehran distances itself,"Israeli politicians aimed their rhetoric in Iran’s direction on Saturday evening, vowing Tehran would “pay a price” for a drone attack by Tehran’s Lebanese proxy Hezbollah that targeted the home of Prime Minister Benjamin Netanyahu, as the Islamic Republic so…","Skip to comments.  Israel vows Iran will pay for Hezbollah attack on Netanyahu home; Tehran distances itselfTimes of Israel ^   | October 20, 2024   | Sam Sokol  Posted on 10/21/2024 11:40:07 AM PDT … [+10003 chars]",https://freerepublic.com/focus/f-news/4272391/posts,
Haaretz,Netanyahu said Israel won't resettle Gaza. His own ministers tell a different story,"It might have been possible to dismiss the 'Preparing to Resettle Gaza' conference as the collective rantings of a fringe group of extremists with no actual power to affect policy, were it not for one thing: the lineup of speakers","On Monday morning, hundreds of settlement-supporting Israelis, many with their gaggle of young children in tow, headed down to the southern border for a special Sukkot-themed celebration. Over two da… [+151 chars]",https://www.haaretz.com/israel-news/haaretz-today/2024-10-21/ty-article/.highlight/netanyahu-said-israel-wont-resettle-gaza-his-own-ministers-tell-a-different-story/00000192-af2f-d7bf-a7d2-af6fa86e0000,
Westernjournal.com,Netanyahu Ignored Kamala Harris' Advice and Won a Stunning Victory Against Hamas,"""Had Prime Minister Netanyahu listened to Biden and Harris and not entered Rafah, we may have never reached Sinwar.""","When Vice President Kamala Harris congratulated Israeli Prime Minister Benjamin Netanyahu last week on a huge victory over the Hamas terrorist group, she never mentioned that it came as a direct resu… [+3219 chars]",https://www.westernjournal.com/netanyahu-ignored-kamala-harris-advice-won-stunning-victory-hamas/,
Variety,‘The Bibi Files’ – the Docu That Benjamin Netanyahu Doesn’t Want You to See – to Launch on Jolt (EXCLUSIVE),"“The Bibi Files,” a documentary about Benjamin Netanyahu that features never-before-seen video of the Israeli Prime Minister being interrogated by police on corruption allegations that led to his indictment in 2019, will be available to stream on Jolt.film be…","“The Bibi Files,” a documentary about Benjamin Netanyahu that features never-before-seen video of the Israeli Prime Minister being interrogated by police on corruption allegations that led to his ind… [+6101 chars]",https://variety.com/2024/film/news/the-bibi-files-netanyahu-launch-jolt-1236180800/,
Al Jazeera English,Hezbollah claims responsibility for drone attack on Netanyahu holiday home,Hezbollah spokesman also acknowledges that some of the group's fighters have been taken captive by the Israeli military.,The Lebanese armed group Hezbollah has claimed responsibility for a drone attack last week on Israeli Prime Minister Benjamin Netanyahus holiday residence in Caesarea in northern Israel.  The Islamic… [+1632 chars],https://www.aljazeera.com/news/2024/10/22/hezbollah-takes-responsibility-for-drone-attack-on-netanyahu-holiday-home,
CBS News,Blinken to meet with Netanyahu in Israel,U.S. Secretary of State Antony Blinken is scheduled to meet with Israeli Prime Minister Benjamin Netanyahu Tuesday in Israel as the White House tries to revive hostage release talks in the wake of Hamas leader Yahya Sinwar's killing. CBS News senior White Hou…,"Watch CBS News  Copyright ©2024 CBS Interactive Inc. All rights reserved.  Get browser notifications for breaking news, live events, and exclusive reporting.  Not NowTurn On",https://www.cbsnews.com/video/blinken-to-meet-with-netanyahu-in-israel/,
Breitbart News,Report: ICC Prosecutor Seeking Netanyahu Arrest Faces Sexual Misconduct Allegation,"International Criminal Court (ICC) officials confirmed to the Daily Mail this weekend that they had been made aware of an alleged accusation of sexual harassment against top prosecutor Karim Khan, who himself denied any wrongdoing and suggested he and his fam…","International Criminal Court (ICC) officials confirmed to the Daily Mail this weekend that they had been made aware of an alleged accusation of sexual harassment against top prosecutor Karim Khan, wh… [+6987 chars]",https://www.breitbart.com/middle-east/2024/10/21/report-icc-prosecutor-seeking-netanyahu-arrest-faces-sexual-misconduct-allegation/,
CBS News,"Blinken meets with Netanyahu, seeks to revive Israel, Hamas cease-fire negotiations",Secretary of State Antony Blinken is in Israel where he met with Prime Minister Benjamin Netanyahu. Blinken is in the Middle East hoping to revive Israel and Hamas cease-fire negotiations. CBS News' Ramy Inocencio has the latest on conflict in the Middle East…,"Watch CBS News  Copyright ©2024 CBS Interactive Inc. All rights reserved.  Get browser notifications for breaking news, live events, and exclusive reporting.  Not NowTurn On",https://www.cbsnews.com/video/blinken-meets-with-netanyahu-seeks-to-revive-israel-hamas-cease-fire-negotiations/,
Hoover.org,How Will History Judge Netanyahu?,"At home, the left sees him as cynical, conniving and corrupt, while the right sees him as tired, weak and unambitious. Abroad, he is almost universally loathed and distrusted. And yet no one can deny his Machiavellian mastery of the dirty game of politics, do…","ArticlesAt home, the left sees him as cynical, conniving and corrupt, while the right sees him as tired, weak and unambitious. Abroad, he is almost universally loathed and distrusted. And yet no one … [+147 chars]",https://www.hoover.org/research/how-will-history-judge-netanyahu,
Yahoo Entertainment,Blinken urges Netanyahu to 'capitalize on Israel’s successful action',,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_a9752a08-1dea-4c7f-9af2-49e77b3ffca7,
New York Post,Chilling photo shows how close Hezbollah could have come to killing Netanyahu – cracking his bedroom window,"Hezbollah got shockingly close in its attempt to kill Israeli Prime Minister Benjamin Netanyahu, with their explosive drone cracking his bedroom window, according to a chilling image of the aftermath.",A chilling photo shows how close Hezbollah could have come to killing Israeli Prime Minister Benjamin Netanyahu — with an explosive drone cracking his bedroom window.  The Israeli military allowed lo… [+2358 chars],https://nypost.com/2024/10/22/world-news/photo-shows-how-close-hezbollah-could-have-come-to-killing-netanyahu/,
Financial Post,Blinken and Netanyahu Agree Sinwar’s Death Opens Possibilities,The US’s top diplomat and Israel’s Prime Minister Benjamin Netanyahu agreed Tuesday that the killing of Hamas leader Yahya Sinwar opens new possibilities for ending the conflict in the Gaza Strip but gave no indication that a 2 1/2-hour meeting yielded an acc…,The USs top diplomat and Israels Prime Minister Benjamin Netanyahu agreed Tuesday that the killing of Hamas leader Yahya Sinwar opens new possibilities for ending the conflict in the Gaza Strip but g… [+7431 chars],https://financialpost.com/pmn/business-pmn/blinken-and-netanyahu-agree-sinwars-death-opens-possibilities,
Biztoc.com,Antony Blinken arrives in Israel for talks with Benjamin Netanyahu,"Antony Blinken arrives in Israel for talks with Benjamin Netanyahu Financial Times HSBC merges commercial, investment banking units, names first female CFO Reuters HSBC names first female chief financial officer, unveils a major overhaul CNN HSBC chief George…","Antony Blinken arrives in Israel for talks with Benjamin Netanyahu Financial TimesHSBC merges commercial, investment banking units, names first female CFO ReutersHSBC names first female chief financi… [+152 chars]",https://biztoc.com/x/2a144ccf7b43ce6e,
Biztoc.com,Blinken to hold talks with Netanyahu in Israel,Biden administration tries to revive stalled talks to end war in Gaza,"Biden administration tries to revive stalled talks to end war in Gaza  This story appeared on ft.com, 2024-10-22 06:07:41.",https://biztoc.com/x/fa77bcdad0a1535f,
Biztoc.com,Blinken Seeks To 'Temper' Coming Strike On Iran In 2-Hour Meeting With Netanyahu,"Blinken Seeks To 'Temper' Coming Strike On Iran In 2-Hour Meeting With Netanyahu   US Secretary of State Antony Blinken is in Israel on Tuesday for what is his 11th visit to the region since the start of the Gaza war. He's expected to later travel to Jordan, …",Blinken Seeks To 'Temper' Coming Strike On Iran In 2-Hour Meeting With Netanyahu  US Secretary of State Antony Blinken is in Israel on Tuesday for what is his 11th visit to the region since the start… [+145 chars],https://biztoc.com/x/914dcbd5d7cb866c,
Haaretz,Blinken urges Israel to increase humanitarian aid to northern Gaza in meeting with Netanyahu,"After meeting with Netanyahu, the State Department emphasized that Israel must ensure aid 'reaches civilians across Gaza.' Sources say the cabinet is considering coordinating aid convoys with private security services, aiming to resolve the dispute with the U…","After meeting with Netanyahu, the State Department emphasized that Israel must ensure aid 'reaches civilians across Gaza.' Sources say the cabinet is considering coordinating aid convoys with private… [+73 chars]",https://www.haaretz.com/israel-news/2024-10-22/ty-article/.premium/blinken-urges-israel-to-increase-aid-to-northern-gaza-in-meeting-with-netanyahu/00000192-b57d-d542-a9ba-b57f68ef0000,
Digital Journal,Trump boasts of near daily conversations with Netanyahu,"Donald Trump boasted on Wednesday of almost daily conversations with Benjamin Netanyahu, saying that he has a very good relationship with the Israeli prime minister. Trump has previously cast himself as Israel’s “protector” and said Netanyahu’s government mus…",Donald Trump reported regular conversations with Israeli Prime Minister Benjamin Netanyahu - Copyright AFP William WEST  Donald Trump boasted on Wednesday of almost daily conversations with Benjamin … [+1009 chars],https://www.digitaljournal.com/world/trump-boasts-of-near-daily-conversations-with-netanyahu/article,
Haaretz,Blinken: Netanyahu pledged no permanent Israeli presence in Gaza,"Following his visit to Israel, Blinken emphasized that the Biden administration is strongly opposed to any plan to remove the civilian population from northern Gaza. According to Blinken, Israel has increased the amount of aid entering Gaza in response to U.S…","Following his visit to Israel, Blinken emphasized that the Biden administration is strongly opposed to any plan to remove the civilian population from northern Gaza. According to Blinken, Israel has … [+90 chars]",https://www.haaretz.com/israel-news/2024-10-23/ty-article/.premium/blinken-netanyahu-pledged-no-permanent-israeli-presence-in-gaza/00000192-b954-d5f0-a1bf-fb75eb3b0000,
Haaretz,Hezbollah's drone attack on his home is the latest chance for Netanyahu to play the victim,"The prime minister sees conspiracies against him everywhere. So to him, 'the hostages, soldiers, civilians – they're all pawns in a cynical game,' said someone who knows Bibi well","The hostages are rotting in the tunnels, the residents of the north are exiles in their own country, and soldiers are being killed at a dizzying pace. But of course, Sunday night's cabinet meeting be… [+105 chars]",https://www.haaretz.com/israel-news/2024-10-23/ty-article/.premium/hezbollahs-drone-attack-on-his-home-is-the-latest-chance-for-netanyahu-to-play-the-victim/00000192-b971-dac5-afdb-bf79112d0000,
Haaretz,"Any sane, responsible leader would try to end the war. Not Netanyahu","When the Israeli prime minister talks about 'revival,' there is only one thing on his mind ■ The idea of resettling the Gaza Strip is well on the way to being normalized ■ Israel's housing minister, the poster boy for parasitism, has set a new world record in…","The Jewish calendar now has two additional commemorative holidays on top of the October 7 date that had been established to mark the Hamas massacre. One is the governmental memorial day, which has be… [+230 chars]",https://www.haaretz.com/israel-news/2024-10-23/ty-article/.premium/any-sane-responsible-leader-would-try-to-end-the-war-not-netanyahu/00000192-b589-dcbd-ab92-b5fbb59f0000,
Naturalnews.com,JEWS HIDING GENOCIDE: Netanyahu adviser Jordana Cutler appointed as chief of Facebook’s U.S. censorship unit on Israel and Palestine,"It has come to light that the head of Facebook’s censorship division on matters relating to Israel and Palestine is none other than long-time senior Israeli government official and adviser to Benjamin Netanyahu and the Likud party, Jordana Cutler. The Interce…",It has come to light that the head of Facebook's censorship division on matters relating to Israel and Palestine is none other than long-time senior Israeli government official and adviser to Benjami… [+3601 chars],https://www.naturalnews.com/2024-10-24-netanyahu-advisor-jordana-cutler-facebook-censorship-israel.html,
Breitbart News,Austin: 'Won't Comment' on if Netanyahu Is Reliable Ally,"During an interview with the Fox News Channel that took place on Tuesday and was released on Wednesday on the “Fox News Rundown” podcast “Evening Edition,” Secretary of Defense Lloyd Austin said that he won’t comment on if Israeli Prime The post Austin: ‘Won’…","During an interview with the Fox News Channel that took place on Tuesday and was released on Wednesday on the “Fox News Rundown” podcast “Evening Edition,” Secretary of Defense Lloyd Austin said that… [+1944 chars]",https://www.breitbart.com/clips/2024/10/24/austin-wont-comment-on-if-netanyahu-is-reliable-ally/,
The New Republic,Trump Praised Netanyahu in Call After One of Israel’s Worst Attacks,"Despite his recent overtures to Muslim and Arab American voters, Donald Trump privately encouraged Benjamin Netanyahu in a phone call earlier this month to “do what you have to do.”   The Washington Post reported Friday the former president told the Israeli p…","Robinson morphed into a political pariah after CNN published a sprawling investigation last month about his pre-politics proclivities, which included writing in online pornographic forums that he had… [+1710 chars]",https://newrepublic.com/post/187577/trump-praise-netanyahu-call,
Newsweek,War Crimes Prosecutor Who Charged Netanyahu Accused of Sexual Misconduct,"Karim Khan, a prosecutor at the Hague, faces accusations of sexual misconduct involving an aide, which he denies.","The chief prosecutor who pursued war crimes charges against Israeli Prime Minister Benjamin Netanyahu has been accused of sexual misconduct.  Karim Khan has denied the allegations, calling them ""comp… [+5306 chars]",https://www.newsweek.com/karim-khan-hague-prosecutor-netanyahu-misconduct-allegations-1975148,
Memeorandum.com,Trump signals support in call with Netanyahu: 'Do what you have to do' (Washington Post),Washington Post: Trump signals support in call with Netanyahu: ‘Do what you have to do’  —  Trump offers Israel his backing in wars with Hamas and Hezbollah even as his campaign seeks Arab American votes.  —  Republican presidential nominee Donald Trump expre…,"memeorandum is an auto-generated summary of the stories that US political commentators are discussing online right now.  Unlike sister sites Techmeme and Mediagazer, it is not a human-edited news out… [+72 chars]",https://www.memeorandum.com/241025/p81,
ABC News,International court prosecutor who charged Netanyahu faces sexual misconduct accusation,"As the International Criminal Court’s top prosecutor sought war crimes charges this year against Israeli Prime Minister Benjamin Netanyahu, he was engulfed in a behind-the-scenes personal crisis","THE HAGUE, Netherlands -- As the International Criminal Courts top prosecutor sought war crimes charges this year against Israeli Prime Minister Benjamin Netanyahu over actions in Gaza, he was engulf… [+11886 chars]",https://abcnews.go.com/International/wireStory/international-court-prosecutor-charged-netanyahu-faces-sexual-misconduct-115137206,
ABC News,One of 3 judges weighing request for ICC arrest warrants against Netanyahu and others is replaced,"The presiding judge of an International Criminal Court panel considering a request to issue arrest warrants for Israeli Prime Minister Benjamin Netanyahu, his defense minister and senior Hamas leaders has been replaced on medical grounds","THE HAGUE, Netherlands -- The presiding judge of an International Criminal Court panel considering a request to issue arrest warrants for Israeli Prime Minister Benjamin Netanyahu, his defense minist… [+3071 chars]",https://abcnews.go.com/International/wireStory/3-judges-weighing-request-icc-arrest-warrants-netanyahu-115148870,
New York Post,International court prosecutor who charged Netanyahu accused of sexual misconduct by aide,Court officials have said they may have been made as part of an Israeli intelligence smear campaign.,"As the International Criminal Courts top prosecutor sought war crimes charges this year against Israeli Prime Minister Benjamin Netanyahu over actions in Gaza, he was engulfed in a very different per… [+12221 chars]",https://nypost.com/2024/10/25/world-news/international-court-prosecutor-karim-khan-who-charged-netanyahu-faces-sexual-misconduct-accusation/,
Investing.com,War crimes court replaces judge in Netanyahu arrest case on health grounds,War crimes court replaces judge in Netanyahu arrest case on health grounds,By Stephanie van den Berg  THE HAGUE (Reuters) -The International Criminal Court (ICC) said on Friday it had replaced one of the judges deciding on a prosecution request for an arrest warrant for Isr… [+926 chars],https://www.investing.com/news/world-news/war-crimes-court-replaces-judge-in-netanyahu-arrest-case-on-health-grounds-3683929,
Freerepublic.com,Trump signals support in call with Netanyahu: ‘Do what you have to do’,Republican presidential nominee Donald Trump expressed support for Israel’s offensives against Hamas and Hezbollah in a recent call with the country’s prime minister — a position that could complicate his campaign’s outreach to Arab Americans claiming he oppo…,"Skip to comments.  Trump signals support in call with Netanyahu: Do what you have to doThe Washington Post ^   | October 25, 2024 at 2:50 p.m. ED   | Isaac Arnsdorf , Josh Dawsey , John Hudson and Mi… [+4684 chars]",https://freerepublic.com/focus/f-chat/4273467/posts,
Haaretz,"The IDF gave Israel's government a victory image, but Netanyahu only has eyes for Iran","After reports of a postponement, it now seems everything in place for Israel and Iran to trade ballistic attacks ■ Ironically, after recent successes, Israel is stuck with images that are no victory and is sinking into the far-right quagmire ■ And while the g…","Analysis | After reports of a postponement, it now seems everything in place for Israel and Iran to trade ballistic attacks Ironically, after recent successes, Israel is stuck with images that are no… [+133 chars]",https://www.haaretz.com/israel-news/2024-10-25/ty-article/.premium/the-idf-gave-israels-government-a-victory-image-but-netanyahu-only-has-eyes-for-iran/00000192-c014-d9ee-a5de-f11d9bd20000,
Haaretz,Israel Police officer who oversaw Netanyahu corruption cases announces he's quitting,"National Security Minister Itamar Ben-Gvir had decided to reassign Brig. Gen. Yoav Telem, who was in charge of two of the four cases against Israeli PM Benjamin Netanyahu, to a role that police sources say was designed to make him a scapegoat","National Security Minister Itamar Ben-Gvir had decided to reassign Brig. Gen. Yoav Telem, who was in charge of two of the four cases against Israeli PM Benjamin Netanyahu, to a role that police sourc… [+42 chars]",https://www.haaretz.com/israel-news/2024-10-25/ty-article/.premium/israel-police-officer-who-oversaw-netanyahu-corruption-cases-announces-hes-quitting/00000192-c2d4-d9ee-a5de-f3dddb9e0000,
Yahoo Entertainment,"Huddled with his generals deep in the night, Benjamin Netanyahu finally hit the button",It was just after 2.15am when Iranians woke to the sounds of explosions and the first plumes of smoke began to rise near the capital.,"It was just after 2.15am when Iranians woke to the sounds of explosions and the first plumes of smoke began to rise near the capital.  After weeks of speculation, leaks and fierce battles against Ira… [+6418 chars]",https://uk.news.yahoo.com/huddled-generals-deep-night-benjamin-093100868.html,
Freerepublic.com,MSNBC’s Reid: Netanyahu ‘Determined to Escalate a Regional War’ by Responding to Iran’s Attack,"On Friday’s broadcast of MSNBC’s “The ReidOut,” host Joy Reid reacted to Israel launching strikes against Iran in response to Iran’s earlier attack on Israel by stating that it seems as though Israeli Prime Minister Benjamin Netanyahu “is determined to escala…",Skip to comments.  MSNBCs Reid: Netanyahu Determined to Escalate a Regional War by Responding to Irans AttackBreitbart ^   | 10/25/2024   | Ian hatchett  Posted on 10/25/2024 7:03:56 PM PDT by Chicag… [+4795 chars],https://freerepublic.com/focus/f-news/4273510/posts,
Newser,Trump to Netanyahu: 'Do What You Have to Do',"In a phone call with Benjamin Netanyahu, Donald Trump backed his military's attacks on Hamas and Hezbollah—telling the prime minister, ""Do what you have to do."" Republican Sen. Lindsey Graham was on a call this month with the two, the Washington Post reports.…","In a phone call with Benjamin Netanyahu, Donald Trump backed his military's attacks on Hamas and Hezbollah—telling the prime minister, ""Do what you have to do."" Republican Sen. Lindsey Graham was on … [+998 chars]",https://www.newser.com/story/358413/trump-backs-offensives-in-call-with-netanyahu.html,
Freerepublic.com,News Summary-Intelligence Report 10/25/2024 Newsdump Friday*Israel Attacks Iran*International Court Replaces Netanyahu Arrest Warrant Judge*Tommy Robinson Arrested*US Combat Aircraft Moved To Mid-East*Putin Sees NATO In Ukraine When Asked...*,Electricity in Ecuador now being cut 14 hours a day... CNN reporting that hackers linked to the Chinese government have targeted phone data of both Donald Trump... Syrian government media reporting Israeli air attacks... Israel Attacking Targets In Iran Early…,Skip to comments.  News Summary-Intelligence Report 10/25/2024 Newsdump Friday*Israel Attacks Iran*International Court Replaces Netanyahu Arrest Warrant Judge*Tommy Robinson Arrested*US Combat Aircra… [+3463 chars],https://freerepublic.com/focus/f-bloggers/4273523/posts,
Haaretz,"ICC judge weighing arrest warrants against Netanyahu and Gallant replaced, likely delaying decision","Judge Iulia Motoc of the International Criminal Court at The Hague asked to be taken off the case on medical grounds, and is set to be replaced by Slovenian judge Beti Hohler","The presiding judge of an International Criminal Court panel considering a request to issue arrest warrants for Israeli Prime Minister Benjamin Netanyahu, his defense minister and senior Hamas leader… [+38 chars]",https://www.haaretz.com/israel-news/2024-10-26/ty-article/.premium/icc-judge-in-case-against-netanyahu-and-gallant-replaced-likely-delaying-decision/00000192-c7b0-d63b-adb3-dff967d30000,
Breitbart News,MSNBC's Reid: Netanyahu 'Determined to Escalate a Regional War' by Responding to Iran's Attack,"On Friday’s broadcast of MSNBC’s “The ReidOut,” host Joy Reid reacted to Israel launching strikes against Iran in response to Iran’s earlier attack on Israel by stating that it seems as though Israeli Prime Minister Benjamin Netanyahu “is determined to The po…","On Friday’s broadcast of MSNBC’s “The ReidOut,” host Joy Reid reacted to Israel launching strikes against Iran in response to Iran’s earlier attack on Israel by stating that it seems as though Israel… [+1016 chars]",https://www.breitbart.com/clips/2024/10/25/msnbcs-reid-netanyahu-determined-to-escalate-a-regional-war-by-responding-to-irans-attack/,
Yahoo Entertainment,Netanyahu says Israel hit Iran hard; Khamenei says damage should not be exaggerated,"JERUSALEM/CAIRO (Reuters) -Israel's airstrikes ""hit hard"" Iran's defences and missile production, Prime Minister Benjamin Netanyahu said on Sunday, as...",Yahoo is using AI to generate takeaways from this article. This means the info may not always match what's in the article. Reporting mistakes helps us improve the experience.Generate Key Takeaways  B… [+3812 chars],https://www.yahoo.com/news/netanyahu-says-israel-hit-iran-140528381.html,
International Business Times,Israel's Netanyahu Hoping For Trump Triumph,"With the US presidential election heading into the home stretch, Israeli Prime Minister Benjamin Netanyahu will likely be hoping for Donald Trump to return to the White House.","With the US presidential election heading into the home stretch, Israeli Prime Minister Benjamin Netanyahu will likely be hoping for Donald Trump to return to the White House.  Trump's last time in o… [+4349 chars]",https://www.ibtimes.com/israels-netanyahu-hoping-trump-triumph-3748311,
International Business Times,"Netanyahu Hails 'Precise' Strike On Iran As Israel Pounds Lebanon, Gaza","Prime Minister Benjamin Netanyahu declared on Sunday that Israel's ""precise and powerful"" strikes on Iran had been a success, as his country's forces pounded targets in Gaza and Lebanon.","Prime Minister Benjamin Netanyahu declared on Sunday that Israel's ""precise and powerful"" strikes on Iran had been a success, as his country's forces pounded targets in Gaza and Lebanon.  The previou… [+5350 chars]",https://www.ibtimes.com/netanyahu-hails-precise-strike-iran-israel-pounds-lebanon-gaza-3748347,
Yahoo Entertainment,Netanyahu: Attack on Iran was 'precise and powerful',"Israel's attack on Iran was, in the words of Israeli Prime Minister Benjamin Netanyahu on Sunday, ""precise and powerful,"" as Iranian leaders weighed a...",Yahoo is using AI to generate takeaways from this article. This means the info may not always match what's in the article. Reporting mistakes helps us improve the experience.Generate Key Takeaways  I… [+5692 chars],https://www.yahoo.com/news/netanyahu-attack-iran-precise-powerful-132733958.html,
